"iso3","round","economy_label","regionwb_raw","is_oic","pop_adult","n_total","n_unbanked_fin","n_asked","n_religion_dk_ref","relig_A_p","relig_A_n","relig_A_se","relig_A_deff","relig_B_p","relig_B_n","relig_B_se","relig_B_deff","relig_all_p","relig_all_n","relig_all_se","unbanked_fin_share","unbanked_fin_se","unbanked_answered_share","far_A_p","expensive_A_p","documentation_A_p","trust_A_p","money_A_p","family_A_p","no_need_A_p","account_fin_p","account_mob_p","anydigpayment_p","mobileowner_p","internet_access_p","internet_use_p","female_p","in_balanced_oic_frame","decomposition_check"
"ARG",2014,"Argentina","Latin America & Caribbean",0,31402182,1000,449,478,7,0.0195680464564728,442,0.00770020173128516,1.36603412198007,0.0181634317468102,471,0.00719296152798558,1.36646739170414,0.00967804949474861,993,0.00367845117956471,0.498027055083936,0.0187480262216613,0.494584347818085,0.0218398072372671,0.209676108226513,0.266102519844661,0.191058913358452,0.442001571116,0.190732944286539,0.366007404301936,0.501972944916064,0.00432319586807002,,,,,0.529879937459062,0,0.00967804949474861
"ARG",2017,"Argentina","Latin America & Caribbean (excluding high income)",0,32859854,1000,474,529,9,0.0292334536616128,465,0.00907631533459487,1.34982409719054,0.0284840985263317,520,0.00846258629699339,1.34572763769484,0.0150967172632217,991,0.00453435392453549,0.520833071125415,0.0184953652928699,0.516419217447631,0.11300942936623,0.437509077088995,0.30599186852016,0.269645831994678,0.592719768117025,0.238473918414642,0.394046975765929,0.479166928874585,0.0241616738334285,0.0812351927404656,0.816805273374133,,,0.522529541606575,0,0.0150967172632217
"ARG",2021,"Argentina","Latin America & Caribbean (excluding high income)",0,34288808,1003,214,258,2,0.00792195142201173,213,0.00846394642486033,1.94154472654515,0.0158575929485457,256,0.0109172462346687,1.95510895568741,0.00264027367897993,1001,0.00256697753627909,0.336745604937245,0.0236430389211871,0.333285769923271,0.162238319720618,0.511450073701441,0.22391170051258,0.340364170264611,0.707358971976552,0.248781746614002,0.450894193958186,0.663254395062755,0.350841379354412,0.650202140261449,0.921369764071786,0.85439543649525,,0.492725969746111,0,0.00264027367897993
"ARG",2024,"Argentina","Latin America & Caribbean (excluding high income)",0,35433130,1000,229,229,229,,0,,,,0,,,0,771,0,0.27101005329236,0.0166729912958612,0,0.279044404268186,0.571209830469124,0.220967854527866,0.247622368246328,0.40550344178389,0.490420985177353,,0.72898994670764,0.567395436775823,0.722127352742009,,,0.881292738401423,0.528171595334149,0,
"ARM",2011,"Armenia","Europe & Central Asia",0,2359036,1000,814,804,18,0.00351068952349234,786,0.00238445349086272,1.27742434966455,0.00351068952349234,786,0.00238445349086272,1.27742434966455,0.00288040484525573,972,0.00194103010409059,0.825131272597866,0.0135692579361294,0.820466984044315,0.0851187562576057,0.249232635595857,0.17531407536703,0.250320557270418,0.75352448074065,0.0527912979306219,,0.174868727402134,,,,,,0.538109272219718,0,0.00288040484525573
"ARM",2014,"Armenia","Europe & Central Asia",0,2373847,1000,806,823,10,0.00612055943592271,796,0.00328695089513036,1.41375669090045,0.00598839694276123,813,0.0032182235411682,1.41455854466717,0.00505249954967771,990,0.00267683150390599,0.827600361234748,0.014193685381056,0.825496362313492,0.0576523017403735,0.297987245422451,0.258935646800919,0.216871269017066,0.739293575216749,0.0645646469456518,0.43418231099912,0.172399638765252,0.00657837438510916,,,,,0.541289325625296,0,0.00505249954967771
"ARM",2017,"Armenia","Europe & Central Asia (excluding high income)",0,2342187,1000,537,664,27,0.00492510161955359,520,0.00347380852376604,1.28039547288214,0.0143463466391038,637,0.00534497123754116,1.28695843670521,0.00267845113952382,973,0.00187575027947891,0.54671181167352,0.0178157430377101,0.543836725904266,0.12950490304475,0.258049360174391,0.0681769652733421,0.187661847021009,0.559420935637965,0.181473123167296,0.347031734824826,0.45328818832648,0.0975530704396967,0.0306582990592063,0.896692514214664,,,0.538390680958869,0,0.00267845113952382
"ARM",2021,"Armenia","Europe & Central Asia (excluding high income)",0,2345922.75,1000,465,588,7,0.00627960889688076,461,0.00467459365402254,1.61432829167487,0.00937204637383213,581,0.00507520276050272,1.61189934864593,0.00299136300913663,993,0.00218581253480121,0.477530627282057,0.019926028735702,0.476361355979114,0.139250349603659,0.303390168215529,0.12774283530479,0.190498099438274,0.450840503780297,0.307755322107318,0.37719980937698,0.522469372717943,0.167427430860951,0.474708687571894,0.939180279383688,0.817861949724936,,0.55996126828914,0,0.00299136300913663
"ARM",2024,"Armenia","Europe & Central Asia (excluding high income)",0,2406318,1000,318,318,318,,0,,,,0,,,0,682,0,0.294667292796848,0.0170587940753653,0,0.127870671111814,0.244781084021945,0.120562761912328,0.237042509634596,0.320533303269364,0.512677524679032,,0.705332707203152,0.173602692204797,0.605803804426707,,,0.875233130922058,0.553302768023254,0,
"AUS",2011,"Australia","High Income",0,18113282,1010,4,8,5,0,3,0,1.20259066310714,0,3,0,1.20259066310714,0,1004,0,0.00517429310463296,0.002769897576256,0.00340947705864224,0,0,0,0,0.761374881566189,0.545119420764986,,0.99480400196548,,,,,,0.528574379877517,0,0
"AUS",2014,"Australia","High Income: OECD",0,18718950,1002,4,8,0,0,4,0,1.04796186442677,0,8,0,1.28224997507773,0,1002,0,0.0114043363969576,0.00435228548956901,0.0114043363969576,0,0,0,0,0.56322042419633,0.43677957580367,0.281610212098165,0.988595663603042,,,,,,0.516845121546562,0,0
"AUS",2017,"Australia","High income: OECD",0,19567536,1008,5,8,1,0,5,0,1.70610260712933,0,7,0,1.65788612253916,0,1007,0,0.00480626891150453,0.00322702213564261,0.0048093098933713,0,0.592116293548843,0.0892448932257616,0,0,0.14381891758388,0.316690664183494,0.995193731088496,,,0.904639931226063,,,0.508256634429283,0,0
"AUS",2021,"Australia","High income",0,20731388,1000,4,6,0,0.387828306619363,4,0.272363320322401,1.24981140406724,0.301068267801145,6,0.212268079746853,1.28475669786082,0.00262501657989465,1000,0.00208197073073265,0.00676850177022017,0.00333619075246544,0.00676850177022017,0.707398944793802,0.387828306619363,0,0.238790997556655,0.373380695823982,0.626619304176018,0.292601055206198,0.99323149822978,,0.98949552622401,0.954586117056272,0.941477497463961,,0.518813967498714,0,0.00262501657989465
"AUS",2024,"Australia","High income",0,21852264,1000,16,0,0,,0,,,,0,,,0,984,0,0.0198962217099006,0.00517111651193433,0,,,,,,,,0.980103778290099,,,,,0.923078743676891,0.50537430405367,0,
"AUT",2011,"Austria","High Income",0,7178251,1004,9,22,13,0,9,0,2.62561048094789,0,9,0,2.62561048094789,0,991,0,0.0126490720738845,0.00511813617668253,0.0128617218666639,0,0.083095770829932,0.021767647555087,0.0655060111609137,0.460876651428296,0.301675791454383,,0.987138278133336,,,,,,0.558162395321699,0,0
"AUT",2014,"Austria","High Income: OECD",0,7246193.5,1000,27,39,1,0,26,0,1.17938803845241,0,38,0,1.18440240423102,0,999,0,0.0326594242920712,0.00660798850092994,0.0311490421374316,0,0.168096969282173,0.0374158190385027,0.0180210447914936,0.295363895579305,0.476061506461369,0.333446483852723,0.967340575707929,,,,,,0.514832236304763,0,0
"AUT",2017,"Austria","High income: OECD",0,7514308,1000,16,29,1,0.0670368131173532,15,0.0739381795805726,1.31114553028117,0.0373382803888321,28,0.0399206159347369,1.2414364227054,0.00111019043522429,999,0.00119687091801434,0.0183633573119528,0.00482292514468857,0.016560907113541,0,0.466595044518536,0.206669599704694,0.0545252386123522,0.412050569175608,0.771967257785856,0.28513881218458,0.981636642688047,,,0.942577453407873,,,0.518816624061254,0,0.00111019043522429
"AUT",2021,"Austria","High income",0,7632041.5,1000,1,4,0,1,1,0,1,0.115690082029551,4,0.191217388383051,1.42959865596263,0.000492825138072173,1000,0.000899956102822795,0.000492825138072173,0.000899956102822795,0.000492825138072173,1,1,0,,,0,0,0.999507174861928,,0.993001499882384,0.938111961004537,0.914587092688336,,0.513639399126915,0,0.000492825138072173
"AUT",2024,"Austria","High income",0,7825678,1000,3,0,0,,0,,,,0,,,0,997,0,0.00491502535958944,0.00291301454694314,0,,,,,,,,0.995084974640411,,,,,0.93774666744161,0.506319376686571,0,
"AZE",2011,"Azerbaijan","Europe & Central Asia",1,7117584.5,1000,812,794,69,0.0597160421921652,725,0.00981013399262847,1.24261857772439,0.0597160421921652,725,0.00981013399262847,1.24261857772439,0.0499913165020446,912,0.00813567473679164,0.850540251847704,0.012718295698189,0.837150532199931,0.0604773677126688,0.209245022319627,0.237219585567811,0.236346151702497,0.718899377103465,0.0671409438539584,,0.149075773212164,,,,,,0.527195259650986,1,0.0499913165020446
"AZE",2014,"Azerbaijan","Europe & Central Asia",1,7324987,1000,647,647,45,0.065040439253603,602,0.0111054795179059,1.22094142650242,0.065040439253603,602,0.0111054795179059,1.22094142650242,0.0449703237572249,955,0.00751540073367678,0.708485068842791,0.016091469518228,0.691420972448826,0.0913877163136553,0.232157654606386,0.30698686932525,0.2656663199174,0.681098658008858,0.11607843869537,0.548062683517709,0.291514931157209,,,,,,0.51545092243397,1,0.044970323757225
"AZE",2017,"Azerbaijan","Europe & Central Asia (excluding high income)",1,7500482,1000,607,658,6,0.0542991805215603,602,0.0105035651356758,1.29337039714724,0.0560380935347978,652,0.0103219616988576,1.31321024336488,0.0387379857186833,994,0.0072704266581181,0.714287954672615,0.0169585159606411,0.713417501822183,0.171701493949209,0.530791939568444,0.466339915399581,0.455364723849433,0.711009792429794,0.229283840721247,0.50423500385503,0.285712045327385,,0.0168587175506684,0.817328140336154,,,0.503877177599071,1,0.0387379857186833
"AZE",2021,"Azerbaijan","Europe & Central Asia (excluding high income)",1,7732693,1008,494,541,36,0.131214729414085,461,0.0193464550570066,1.5135915152586,0.128850092438877,505,0.0184430869344702,1.53031549457538,0.0684463285748158,972,0.0103420854187445,0.537413457721041,0.020074079403046,0.521636015106309,0.296291656916558,0.534116816931109,0.20807145407876,0.311002034056478,0.755611206115362,0.302105832283875,0.296664118845152,0.462586542278959,,0.425469316663984,0.849745408240278,0.658658647633294,,0.529015813685419,1,0.0684463285748158
"AZE",2024,"Azerbaijan","Europe & Central Asia (excluding high income)",1,7885113,1000,392,392,392,,0,,,,0,,,0,608,0,0.436953344426043,0.0173697190659947,0,0.220055487480229,0.285451155406147,0.196418634069421,0.284847308337152,0.630911398166822,0.628866240545487,,0.563046655573957,,0.515916421610172,,,0.863523885554865,0.513640779350428,1,
"BDI",2011,"Burundi","Sub-Saharan Africa",0,5341412,1000,897,893,0,0.0184793257085834,893,0.00515776085873852,1.30974964977345,0.0184793257085834,893,0.00515776085873852,1.30974964977345,0.0171392747081443,996,0.00474603308129407,0.927620153906317,0.00946053758380311,0.927483771779799,0.153177112132059,0.392330915827823,0.0877767375241816,0.0728591013609155,0.874526159785906,0.0103360491104565,,0.0723798460936825,,,,,,0.513486363724481,0,0.0171392747081443
"BDI",2014,"Burundi","Sub-Saharan Africa",0,5633715,1000,884,896,0,0.0176627957785616,884,0.00513889596252514,1.34546336133622,0.0174613846847196,896,0.00507446566131036,1.34480816610542,0.0164363864911125,1000,0.00472328624069588,0.930565392771076,0.00944281119829025,0.930565392771076,0.159486724486739,0.404566365106034,0.0474110925984983,0.0574574759214901,0.78526267527736,0.00834806969139868,0.133271479833502,0.0694346072289239,0.00746384649432944,,,,,0.506421769844906,0,0.0164363864911125
"BEL",2011,"Belgium","High Income",0,9190469,1002,17,26,13,0,13,0,1.77643783277638,0,13,0,1.77643783277638,0,987,0,0.0199963688972918,0.00614764842797436,0.0166996743904244,0,0.0602822620626745,0.105156502880181,0.0132514345072698,0,0.718683362166226,,0.979659006731368,,,,,,0.534825965129574,0,0
"BEL",2014,"Belgium","High Income: OECD",0,9293588,1004,8,12,0,0,8,0,1.196097899467,0.0705249949318981,12,0.0840968502632678,1.29467251200307,0,1004,0,0.0187424686679719,0.00542072203468386,0.0187424686679719,0,0.211175697495618,0,0.349668264173659,0.17483413208683,0.658804845888001,0.416819488987415,0.981257531332028,,,,,,0.509744647348311,0,0
"BEL",2017,"Belgium","High income: OECD",0,9415427,1001,8,15,0,0,8,0,1.29768639836292,0,15,0,1.26305511287965,0,1001,0,0.0136167739782735,0.00435926699891899,0.0136167739782735,0,0.347900234550395,0.112444061512049,0.226382610926736,0.112444061512049,0.781993118546471,0.263780455203459,0.986383226021727,,,0.944820209006333,,,0.51335463706821,0,0
"BEL",2021,"Belgium","High income",0,9587552,1012,7,13,0,0,7,0,1.15142456476083,0.304230431096924,13,0.141162934950435,1.22381741266686,0,1012,0,0.00994303159879588,0.00358799364677771,0.00994303159879588,0.214001672965472,0.631307081231751,0.667039760193393,0.132012963596864,0.634341227147147,0.585728004353856,0.41814726701245,0.990056968401204,,0.97414604049026,0.951281301378899,0.937019562539323,,0.509594130952294,0,0
"BEL",2024,"Belgium","High income",0,9867164,1002,16,0,0,,0,,,,0,,,0,986,0,0.0176309067792024,0.00481150508193351,0,,,,,,,,0.982369093220798,,,,,0.950414619150483,0.51214043474784,0,
"BEN",2011,"Benin","Sub-Saharan Africa",1,5556038,1000,859,852,7,0.0161955650453986,845,0.00497961493725112,1.31505328446337,0.0161955650453986,845,0.00497961493725112,1.31505328446337,0.0144651561628362,986,0.0043879251813641,0.895360629667264,0.011151428294358,0.893155386816583,0.233004446052467,0.277471388847767,0.369768001943868,0.244750818401723,0.912086484827105,0.047906736522969,,0.104639370332736,,,,,,0.511184704403251,1,0.0144651561628362
"BEN",2014,"Benin","Sub-Saharan Africa",1,5909110,1000,785,803,4,0.035820419190865,781,0.00808077425593285,1.47661878529672,0.037209463193363,799,0.00815933822895518,1.48481188204672,0.0300716075205332,996,0.00668321150764416,0.840200658229445,0.0143029964280125,0.839510206742699,0.277844407212595,0.206280197008534,0.292410519267969,0.0711254050303829,0.690126032194985,0.057656939597858,0.141385597121256,0.159799341770555,0.0202272709275182,,,,,0.509362482839086,1,0.0300716075205332
"BEN",2017,"Benin","Sub-Saharan Africa (excluding high income)",1,6211794,1000,643,663,18,0.0966767044640018,626,0.0143684415021079,1.47988719930707,0.1011176853074,645,0.0144767531897206,1.48720932471293,0.0653035997623534,982,0.00975504108063151,0.681154854355817,0.0182293838317692,0.675484338490971,0.354154902000812,0.342526499490715,0.430786826048337,0.190310514921824,0.717468177809668,0.112585789877694,0.177852221499852,0.318845145644183,0.180938375864279,0.0112130533522253,0.73311775372579,,,0.505755560399651,1,0.0653035997623534
"BEN",2021,"Benin","Sub-Saharan Africa (excluding high income)",1,7038174,1000,732,748,4,0.0881057833181277,728,0.0126095343133003,1.44072335640659,0.090193590246748,744,0.0126042473031094,1.44039664117497,0.0669870201551506,996,0.00967263703261382,0.762117444065897,0.016448946550561,0.760302191665187,0.27740320864341,0.212808946020649,0.444246304588037,0.164088262975464,0.777184707599303,0.101548899086099,0.155177587582668,0.237882555934103,0.366837174702481,0.436854440969685,0.723911106266079,0.289734662799898,,0.520400237011841,1,0.0669870201551506
"BEN",2024,"Benin","Sub-Saharan Africa (excluding high income)",1,8207504,1000,731,0,0,,0,,,,0,,,0,269,0,0.800938222077131,0.0174779604332829,0,,,,,,,,0.199061777922869,0.44872851941716,0.477471020213987,,,0.343432198648777,0.532340098322313,1,
"BFA",2011,"Burkina Faso","Sub-Saharan Africa",1,8662748,1000,790,790,4,0.0111512152504939,786,0.00443523786012659,1.40218169919903,0.0111512152504939,786,0.00443523786012659,1.40218169919903,0.00965742190431976,996,0.00376741809290523,0.866469079815863,0.0130773209138101,0.866042102800587,0.303935546266946,0.287077799077603,0.208278557349821,0.0864169549840378,0.899814919668912,0.0211104244590486,,0.133530920184137,,,,,,0.479817409238686,1,0.00965742190431976
"BFA",2014,"Burkina Faso","Sub-Saharan Africa",1,9222753,1000,780,803,20,0.0284062921415641,761,0.00720219314436347,1.43025983127059,0.0295586610054257,783,0.0072534425671957,1.43613765752927,0.0245189848866102,980,0.00606483269593837,0.865755141336005,0.0132046001439576,0.863153302951989,0.26629745387783,0.257485904362377,0.161369836938107,0.122894982071509,0.664612521892409,0.0250141647451355,0.200540237002463,0.134244858663995,0.0308096956837415,,,,,0.50210477724639,1,0.0245189848866102
"BFA",2017,"Burkina Faso","Sub-Saharan Africa (excluding high income)",1,10183266,1000,704,729,17,0.0145436611135559,688,0.00570661077825558,1.5632693358272,0.0151672806018036,712,0.00573984380488543,1.57039879005844,0.0110990900493014,983,0.00427276359808129,0.766594728153037,0.0171020966757522,0.763156536902258,0.272913306622348,0.248268455590162,0.185198678249269,0.131141861890851,0.725606924544671,0.0720471197626101,0.122481640005491,0.233405271846963,0.330227985441853,0.00333816461422262,0.712492293743183,,,0.483908474414235,1,0.0110990900493014
"BFA",2021,"Burkina Faso","Sub-Saharan Africa (excluding high income)",1,11628431,1000,717,750,14,0.0721785643242123,704,0.0115986171638781,1.41420525141807,0.0713638996246393,736,0.0113224307703794,1.42374766815773,0.0568452121416129,986,0.00906458568052354,0.78947356837268,0.0158211768760765,0.787563630197397,0.250730399518027,0.226325499639843,0.271668702638782,0.126568698237948,0.819366088370325,0.102480621133009,0.119593553737154,0.21052643162732,0.246651697561207,0.332947459067552,0.76132080474266,0.245321982668235,,0.534845920404416,1,0.0568452121416129
"BFA",2024,"Burkina Faso","Sub-Saharan Africa (excluding high income)",1,13262560,1000,750,0,0,,0,,,,0,,,0,250,0,0.794501084801469,0.0153500147707706,0,,,,,,,,0.205498915198531,0.441573641486017,0.484426646795631,,,0.313159542907364,0.529102583825781,1,
"BGD",2011,"Bangladesh","South Asia",1,105291832,1000,649,566,42,0.0455098094715729,524,0.0100421651438956,1.21649273160006,0.0455098094715729,524,0.0100421651438956,1.21649273160006,0.0290474027353404,875,0.0063020715619746,0.682563509077982,0.0163129899023266,0.638266849996031,0.131798148939761,0.318866319288949,0.101884199454165,0.0993360732877406,0.736591327318485,0.236205143764816,,0.317436490922018,,,,,,0.491845953162963,1,0.0290474027353404
"BGD",2014,"Bangladesh","South Asia",1,109618200,1000,653,660,31,0.044737309144154,622,0.00926296469592053,1.24881391030611,0.0443601815714797,629,0.00917506836663486,1.24905542871298,0.0313711102083278,969,0.00632521984915424,0.708578971130533,0.0162441453541964,0.701229260509227,0.228345401582438,0.342663973296323,0.10557175886569,0.0972209478523175,0.785971896806724,0.181570571876435,0.291474631004569,0.291421028869467,0.026917143225706,,,,,0.491077939856599,1,0.0313711102083278
"BGD",2017,"Bangladesh","South Asia",1,115857168,1000,582,636,14,0.0553348530767327,568,0.0109639950443853,1.30619898869224,0.0523883322997781,622,0.010213963485498,1.3071156472204,0.0322148840128048,986,0.0064965061088396,0.590273514739736,0.017984072360358,0.582180709292432,0.148886773722782,0.17801002234958,0.143889921454354,0.12084873355919,0.610600583793321,0.176491364554807,0.325863928126263,0.409726485260264,0.212459588612049,0.00308211987961397,0.740600805156268,,,0.505716114314302,1,0.0322148840128048
"BGD",2021,"Bangladesh","South Asia",1,120627496,1000,620,740,23,0.0844974107927192,597,0.0128271297152661,1.26978539082147,0.0931171877064905,717,0.0122463325259835,1.27335714337445,0.0520531967397139,977,0.00801091053916246,0.623138134635018,0.0172752198307612,0.616033038780391,0.323205526863139,0.478974219725299,0.290439258174165,0.207394040493873,0.781766177085104,0.226394494367869,0.28553747090886,0.376861865364982,0.290057917762865,0.452641568679425,0.789431454784358,0.269680523650312,,0.518216748025939,1,0.0520531967397139
"BGD",2024,"Bangladesh","South Asia",1,122837439,1000,712,712,712,,0,,,,0,,,0,288,0,0.67052106300096,0.0169078065053828,0,0.120607494361488,0.181281899172975,0.11164598835892,0.0899631481422213,0.816209808687114,0.181237298133581,,0.32947893699904,0.20768372550151,0.339475359910252,,,0.43578876106479,0.507167904992737,1,
"BGR",2011,"Bulgaria","Europe & Central Asia",0,6363315.5,1006,432,435,23,0.00128627483516718,409,0.00217136509751312,1.50111588910762,0.00128205370088553,412,0.00216177208864046,1.50372339259486,0.000586355981913126,981,0.000943013216551946,0.469133545029972,0.0191798819877289,0.455855907215129,0.109714514013286,0.135670697767523,0.127191025064916,0.269726180561487,0.872132221809613,0.212738703999919,,0.52963530555969,,,,,,0.527081964156778,0,0.000586355981913126
"BGR",2014,"Bulgaria","Europe & Central Asia",0,6270902,1000,355,365,26,0.0352172913527216,331,0.0126136160090068,1.54996447363304,0.0346114429861936,339,0.0123571496206411,1.54922485490254,0.0124382279029817,974,0.00420439093440638,0.370131722553653,0.0180978455081617,0.353185251483587,0.20183563845257,0.366983161298719,0.0644878110186817,0.30196020644607,0.750390211199922,0.241334367028082,0.659554501872818,0.629868277446347,,,,,,0.525682035205786,0,0.0124382279029817
"BGR",2017,"Bulgaria","Europe & Central Asia (excluding high income)",0,6123295.5,1000,256,284,7,0.00807992822175852,249,0.00746031354137633,1.72913669235624,0.0102331962377464,277,0.00795375387598098,1.73013454895449,0.00219643599566013,993,0.00181615017243413,0.277959706330281,0.0173031395869099,0.27183855293978,0.227234409755385,0.4402452440726,0.116460073966662,0.350458895226284,0.657200091402251,0.25229053473655,0.70074440677749,0.722040293669719,,0.0729325130954116,0.887907821868322,,,0.525131190324606,0,0.00219643599566013
"BGR",2021,"Bulgaria","Europe & Central Asia (excluding high income)",0,5910398.5,1005,93,133,2,0.16715391264685,91,0.0456632096034239,1.36299092457737,0.172027362142401,131,0.0388508579656468,1.38822227575661,0.0266662205263068,1003,0.00651728159805441,0.160334794943803,0.0148308845878974,0.15953093830741,0.344076958774518,0.593588722248115,0.205997817979533,0.462481097234565,0.598559007001471,0.219137752010106,0.515223930982381,0.839665205056197,,0.752259081771346,0.955297634521176,0.890070430944176,,0.513012022402331,0,0.0266662205263068
"BGR",2024,"Bulgaria","Europe & Central Asia (excluding high income)",0,5509377,1000,160,160,160,,0,,,,0,,,0,840,0,0.152756050228441,0.0128678243404655,0,0.450937595099361,0.561353308070863,0.0972278547708752,0.404449097556299,0.444693081500812,0.477642051958412,,0.847243949771558,,0.776017333145516,,,0.794311802385689,0.52697252552488,0,
"BHR",2011,"Bahrain","High Income",1,1036687,1010,313,317,22,0,295,0,1.31002150171467,0,295,0,1.31002150171467,0,988,0,0.351346693091168,0.01759858167291,0.337089252028932,0.0675233994953234,0.0558515320437765,0.020490789413437,0.0226459493818769,0.0523702093364493,0.814936556869618,,0.647416587283735,,,,,,0.478872340872817,0,0
"BHR",2014,"Bahrain",,1,1052550,1005,148,164,3,0.0504402472554029,146,0.0228417651428911,1.59042309634426,0.0468338108573696,161,0.0208543954226177,1.56853046317922,0.00896243679763479,1002,0.00397131967113382,0.180606561319725,0.0161832225417639,0.177684236008077,0.126566534395707,0.163527105029822,0.276265030568046,0.0883966736543439,0.53176287486791,0.691283144262073,0.464423362037849,0.819393438680275,,,,,,0.353386647901859,0,0.00896243679763479
"BHR",2017,"Bahrain","High income: nonOECD",1,1135982,1060,131,138,2,0.0593406888412576,130,0.0225343078730337,1.18262446011336,0.0570046203549946,136,0.0216421595931201,1.18500580113471,0.0102603995161177,1058,0.00371986017568615,0.173871498030605,0.0139732762597214,0.172906646627668,0.121891546949042,0.199009008453472,0.230071424249914,0.0815785846791343,0.573206645473212,0.445297838084951,0.350993975515454,0.826128501969394,,,0.9919213564016,,,0.339311269413363,0,0.0102603995161177
"BHR",2024,"Bahrain","High income",1,1277545,1015,140,0,0,,0,,,,0,,,0,875,0,0.176779478950555,0.0139561047211013,0,,,,,,,,0.823220521049445,,,,,0.974615589513861,0.343334283392224,0,
"BIH",2011,"Bosnia and Herzegovina","Europe & Central Asia",0,3190283,1009,396,396,25,0.0122643150588968,370,0.0083261134750169,2.11739718914333,0.0122603407901647,371,0.00832215981464594,2.12178306562145,0.00517824712249601,979,0.00333509644983949,0.433999714942173,0.0226189495830898,0.422220653793429,0.144572558969221,0.149685122640363,0.133479940292559,0.205544528504936,0.557059132147101,0.380183427469983,,0.564307969330847,,,,,,0.564700523355572,0,0.00517824712249601
"BIH",2014,"Bosnia and Herzegovina","Europe & Central Asia",0,3227661,1001,460,470,37,0.0104566926815358,425,0.00569605662795118,1.33262628838965,0.0102275550472662,433,0.00557853680162784,1.33113259088218,0.004783613673859,964,0.00254067226276212,0.473149700733359,0.0180515033480892,0.457469088893262,0.10856457451249,0.118346103626637,0.0636449772378049,0.0882703842123857,0.466452741883465,0.231734931958341,0.58936216806141,0.526850299266641,,,,,,0.521640052102483,0,0.004783613673859
"BIH",2017,"Bosnia and Herzegovina","Europe & Central Asia (excluding high income)",0,3016713,1000,361,383,21,0,340,0,1.26155087970774,0.0033456057542509,362,0.00340644857076962,1.25977473783728,0,979,0,0.411565013063495,0.0176025095597069,0.399133132870224,0.0804558693335126,0.0853835208558452,0.139190234154736,0.0975240699153849,0.547522922089783,0.335329759483787,0.639371041558094,0.588434986936505,,0.019379561467637,0.859511732796714,,,0.513702917665498,0,0
"BIH",2021,"Bosnia and Herzegovina","Europe & Central Asia (excluding high income)",0,2804359.5,1000,127,166,2,0.0277049245083761,127,0.0182862394844602,1.57651268692646,0.0364463561279069,164,0.018346532252247,1.57188877580001,0.00573303768495755,998,0.00321429117957331,0.206621062619243,0.0172187962509905,0.206932081089925,0.200865622712415,0.309222070128182,0.265419126359959,0.166739389149169,0.608607013799253,0.487178229601544,0.734879041186123,0.793378937380757,,0.665192405906672,0.951299100798528,0.919475207477256,,0.511000635433738,0,0.00573303768495755
"BIH",2024,"Bosnia and Herzegovina","Europe & Central Asia (excluding high income)",0,2764009,1000,183,183,183,,0,,,,0,,,0,817,0,0.225411077053088,0.0159463949682885,0,0.116451964428755,0.218512671247221,0.183363907951931,0.163872081758621,0.252051667484038,0.534579280274591,,0.774588922946912,,0.620701862210389,,,0.84792158824864,0.513135318698111,0,
"BLR",2011,"Belarus","Europe & Central Asia",0,8057132,1007,380,371,18,0.0313131567134867,353,0.0102093496128544,1.21299945324364,0.0313131567134867,353,0.0102093496128544,1.21299945324364,0.0124246444584262,980,0.00391823609675769,0.413980205286312,0.0171881593400473,0.396786710842057,0.208805458683421,0.173421163666458,0.138928838697728,0.309071311441019,0.689655227183347,0.259984144738421,,0.586019794713688,,,,,,0.547721805454775,0,0.0124246444584262
"BLR",2014,"Belarus","Europe & Central Asia",0,8017403.5,1036,259,419,8,0.00791394605720629,253,0.00630264513085938,1.28004076502972,0.00938125979174696,411,0.00529912301247053,1.24188711709023,0.00218428552878136,1028,0.00163362887120698,0.280150138533436,0.015650464464949,0.276004601622523,0.108505880000032,0.10327260028827,0.200683170412081,0.0938964522309403,0.284582736690088,0.251988318698719,0.744424822965133,0.719849861466564,,,,,,0.548871719766208,0,0.00218428552878136
"BLR",2017,"Belarus","Europe & Central Asia (excluding high income)",0,7942824.5,1053,159,213,9,0.0291775773701814,153,0.0162731530022411,1.43036152132109,0.0367955749748751,204,0.0158588575297701,1.44763775049348,0.00537398922948236,1044,0.00266459785352044,0.188441149537287,0.0142010048255829,0.184182160201361,0.292711226225405,0.159150622553429,0.166742941387708,0.29937027429938,0.569487252899674,0.498494245692028,0.736906786355467,0.811558850462713,,0.172788248633652,0.896893263603399,,,0.548796511095222,0,0.00537398922948236
"BLZ",2014,"Belize","Latin America & Caribbean",0,219521,504,245,268,4,0.0417160752554613,242,0.0143430926163336,1.24538412758285,0.0514870524559795,264,0.015200177310754,1.24899281910128,0.021540933679413,500,0.00727480136700503,0.517907502554873,0.0249274374434477,0.516370093483157,0.284071949933389,0.276913575106854,0.102966932340417,0.0936310218632723,0.482814809266127,0.228643324100022,0.186559838413781,0.482092497445127,,,,,,0.502888779144937,0,0.021540933679413
"BLZ",2024,"Belize","Latin America & Caribbean (excluding high income)",0,300138,509,164,164,164,,0,,,,0,,,0,345,0,0.326955422981275,0.025820938130518,0,0.378207384673644,0.499067653229215,0.407760927749507,0.363134620376525,0.314060531310624,0.709552668971423,,0.673044577018725,0.136663450906245,0.511585793892382,,,0.860345933829906,0.526397083667507,0,
